text,label
Crie uma regra aceitando mensagens ICMPv6 de descoberta de vizinhança na LAN.,create_firewall_allow_rule
Permita pings enviados pelo servidor de monitoramento 172.16.1.25.,create_firewall_allow_rule
Libere mensagens ICMP do tipo 8 na interface de gerenciamento.,create_firewall_allow_rule
Autorize tráfego ICMP entre a origem 192.168.40.0/24 e a rede 10.50.0.0/16.,create_firewall_allow_rule
Aceite solicitações de ping pela WAN somente quando vierem da origem 1.0.0.1.,create_firewall_allow_rule
Habilite ICMPv6 echo-request para o endereço 2001:db8:20::15.,create_firewall_allow_rule
Altere a regra de ping para permitir ICMP somente da origem 203.0.113.90.,update_firewall_rule
Modifique o bloqueio de ICMP para que seja aplicado apenas na interface WAN.,update_firewall_rule
Atualize a regra de echo-request para também permitir as respostas echo-reply correspondentes.,update_firewall_rule
Exclua a regra que bloqueia ping da origem 192.0.2.55.,delete_firewall_rule
Remova a regra que libera tráfego ICMP vindo da internet.,delete_firewall_rule
Apague a regra de ICMPv6 echo-request aplicada ao endereço 2001:db8:30::20.,delete_firewall_rule
Atualize a política da porta 1521/UDP restringindo para o IP 172.16.2.5.,update_firewall_rule
A porta 23/UDP no firewall está bloqueada?,check_firewall_rule
Modifique a regra atual do IP 192.168.1.1 para que aponte para a porta 1521/TCP.,update_firewall_rule
Altere a regra que libera a porta 22/TCP para permitir o acesso somente da origem 172.16.0.10,update_firewall_rule
Atualize a política da porta 3306/TCP restringindo para o IP 10.20.30.40.,update_firewall_rule
Cria uma regra de firewall que libere a passagem de tráfego da origem 172.16.0.10 para toda a rede interna.,create_firewall_allow_rule
A porta 443/ICMP no firewall está liberada?,check_firewall_rule
Crie uma regra de firewall que bloqueie a origem 10.0.0.5 para o destino 45.4.5.6 porta de destino 3306/UDP.,create_firewall_block_rule
Cria uma regra de firewall que libere a passagem de tráfego da origem 172.16.2.5 para a internet.,create_firewall_allow_rule
Altere a regra que libera a porta 22/UDP para permitir o acesso somente da origem 192.168.1.1,update_firewall_rule
Delete a regra de acesso SSH que permite o tráfego de 10.0.0.5 para a subrede de homologação.,delete_firewall_rule
Altere a regra que libera a porta 443/TCP para permitir o acesso somente da origem 8.8.8.8,update_firewall_rule
"Verifique se a porta 3306 que utiliza o protocolo ICMP está bloqueada, por favor.",check_firewall_rule
Crie uma regra de firewall que bloqueie a origem 192.168.1.1 para o destino 45.4.5.6 porta de destino 22/UDP.,create_firewall_block_rule
A porta 8443/TCP no firewall está bloqueada?,check_firewall_rule
Crie uma regra de firewall que bloqueie a origem 172.16.0.10 para o destino 10.1.1.50 porta de destino 8080/TCP.,create_firewall_block_rule
Crie uma regra de firewall para liberar a porta 1521 no firewall.,create_firewall_allow_rule
Modifique a regra atual do IP 10.1.1.50 para que aponte para a porta 23/UDP.,update_firewall_rule
Crie uma regra de firewall que bloqueie a origem 8.8.8.8 para o destino 45.4.5.6 porta de destino 80/UDP.,create_firewall_block_rule
Altere a regra que libera a porta 993/TCP para permitir o acesso somente da origem 192.168.100.45,update_firewall_rule
Crie uma regra que impeça o acesso de 8.8.4.4 para a subrede de homologação.,create_firewall_block_rule
Exclua a regra de firewall que libera o endereço IP 200.100.3.4,delete_firewall_rule
Cria uma regra de firewall que libere a passagem de tráfego da origem 8.8.4.4 para a DMZ.,create_firewall_allow_rule
Bloqueie qualquer comunicação da origem 45.4.5.6 para a subrede de homologação.,create_firewall_block_rule
Crie uma regra de firewall para liberar a porta 993 no firewall.,create_firewall_allow_rule
Atualize a política da porta 53/UDP restringindo para o IP 8.8.4.4.,update_firewall_rule
Crie uma regra de firewall que bloqueie a origem 172.16.0.10 para o destino 192.168.100.45 porta de destino 443/TCP.,create_firewall_block_rule
Crie uma regra que impeça o acesso de 192.168.1.1 para o segmento de produção.,create_firewall_block_rule
Delete a regra de acesso MySQL que permite o tráfego de 200.100.3.4 para toda a rede interna.,delete_firewall_rule
Crie uma regra que impeça o acesso de 172.16.0.10 para o servidor web.,create_firewall_block_rule
Modifique a regra atual do IP 200.100.3.4 para que aponte para a porta 23/UDP.,update_firewall_rule
Remova o bloqueio existente para o endereço IP 10.1.1.50.,delete_firewall_rule
Delete a regra de acesso HTTPS que permite o tráfego de 172.16.0.10 para toda a rede interna.,delete_firewall_rule
Altere a regra que libera a porta 445/UDP para permitir o acesso somente da origem 1.1.1.1,update_firewall_rule
Modifique a regra atual do IP 10.0.0.5 para que aponte para a porta 23/TCP.,update_firewall_rule
Valide se o acesso à porta 21 (UDP) se encontra bloqueada.,check_firewall_rule
Altere a regra que libera a porta 1433/UDP para permitir o acesso somente da origem 1.1.1.1,update_firewall_rule
Exclua a regra que libera o acesso HTTPS da origem 8.8.8.8 para a subrede de homologação.,delete_firewall_rule
Atualize a política da porta 22/TCP restringindo para o IP 10.1.1.50.,update_firewall_rule
Crie uma regra de firewall que bloqueie a origem 192.168.1.1 para o destino 172.16.2.5 porta de destino 8080/UDP.,create_firewall_block_rule
Delete a regra de acesso HTTP que permite o tráfego de 172.16.0.10 para a DMZ.,delete_firewall_rule
Atualize a política da porta 23/UDP restringindo para o IP 8.8.4.4.,update_firewall_rule
Altere a regra que libera a porta 3306/UDP para permitir o acesso somente da origem 192.168.100.45,update_firewall_rule
Libere a porta 445/ICMP no firewall principal.,create_firewall_allow_rule
Altere a regra que libera a porta 1433/TCP para permitir o acesso somente da origem 200.100.3.4,update_firewall_rule
Altere a regra que libera a porta 25/TCP para permitir o acesso somente da origem 192.168.100.45,update_firewall_rule
"Verifique se a porta 27017 que utiliza o protocolo UDP está liberada, por favor.",check_firewall_rule
Permita o tráfego originado em 1.1.1.1 com destino a toda a rede interna.,create_firewall_allow_rule
Delete a regra de acesso HTTP que permite o tráfego de 172.16.0.10 para o banco de dados.,delete_firewall_rule
Modifique a regra atual do IP 192.168.100.45 para que aponte para a porta 8080/TCP.,update_firewall_rule
A porta 23/TCP no firewall está liberada?,check_firewall_rule
Valide se o acesso à porta 110 (UDP) se encontra ativa.,check_firewall_rule
Atualize a política da porta 3306/TCP restringindo para o IP 192.168.0.254.,update_firewall_rule
Exclua a regra que libera o acesso FTP da origem 172.16.0.10 para toda a rede interna.,delete_firewall_rule
Atualize a política da porta 8080/UDP restringindo para o IP 1.1.1.1.,update_firewall_rule
Delete a regra de acesso FTP que permite o tráfego de 192.168.0.254 para o banco de dados.,delete_firewall_rule
Atualize a política da porta 23/UDP restringindo para o IP 172.16.0.10.,update_firewall_rule
Crie uma regra de firewall que bloqueie a origem 10.0.0.5 para o destino 172.16.2.5 porta de destino 80/UDP.,create_firewall_block_rule
Atualize a política da porta 27017/TCP restringindo para o IP 45.4.5.6.,update_firewall_rule
"Verifique se a porta 995 que utiliza o protocolo UDP está bloqueada, por favor.",check_firewall_rule
Crie uma regra de firewall que bloqueie a origem 8.8.8.8 para o destino 192.168.0.254 porta de destino 443/TCP.,create_firewall_block_rule
Exclua a regra que libera o acesso HTTP da origem 192.168.1.1 para a subrede de homologação.,delete_firewall_rule
Exclua a regra que libera o acesso HTTP da origem 192.168.100.45 para o servidor web.,delete_firewall_rule
Delete a regra de acesso HTTPS que permite o tráfego de 192.168.1.1 para a subrede de homologação.,delete_firewall_rule
Delete a regra de acesso MySQL que permite o tráfego de 192.168.100.45 para a DMZ.,delete_firewall_rule
Modifique a regra atual do IP 192.168.0.254 para que aponte para a porta 22/TCP.,update_firewall_rule
Crie uma regra de firewall que bloqueie a origem 200.100.3.4 para o destino 172.16.2.5 porta de destino 443/TCP.,create_firewall_block_rule
Atualize a política da porta 27017/TCP restringindo para o IP 192.168.1.1.,update_firewall_rule
Crie uma regra de firewall que bloqueie a origem 172.16.0.10 para o destino 192.168.100.45 porta de destino 8080/TCP.,create_firewall_block_rule
Bloqueie qualquer comunicação da origem 200.100.3.4 para o banco de dados.,create_firewall_block_rule
Modifique a regra atual do IP 192.168.1.1 para que aponte para a porta 123/UDP.,update_firewall_rule
Exclua a regra que libera o acesso HTTP da origem 192.168.0.254 para a DMZ.,delete_firewall_rule
Atualize a política da porta 6379/UDP restringindo para o IP 8.8.4.4.,update_firewall_rule
Modifique a regra atual do IP 192.168.100.45 para que aponte para a porta 23/TCP.,update_firewall_rule
Altere a regra que libera a porta 23/UDP para permitir o acesso somente da origem 10.0.0.5,update_firewall_rule
Atualize a política da porta 123/UDP restringindo para o IP 45.4.5.6.,update_firewall_rule
Modifique a regra atual do IP 10.0.0.5 para que aponte para a porta 6379/UDP.,update_firewall_rule
Modifique a regra atual do IP 10.0.0.5 para que aponte para a porta 8080/UDP.,update_firewall_rule
Altere a regra que libera a porta 21/UDP para permitir o acesso somente da origem 45.4.5.6,update_firewall_rule
Atualize a política da porta 445/UDP restringindo para o IP 45.4.5.6.,update_firewall_rule
Valide se o acesso à porta 110 (TCP) se encontra bloqueada.,check_firewall_rule
Modifique a regra atual do IP 172.16.2.5 para que aponte para a porta 27017/TCP.,update_firewall_rule
Delete a regra de acesso MySQL que permite o tráfego de 192.168.1.1 para o banco de dados.,delete_firewall_rule
Crie uma regra de firewall que bloqueie a origem 200.100.3.4 para o destino 192.168.0.254 porta de destino 80/UDP.,create_firewall_block_rule
Modifique a regra atual do IP 172.16.2.5 para que aponte para a porta 110/TCP.,update_firewall_rule
Crie uma regra de firewall que bloqueie a origem 172.16.0.10 para o destino 8.8.4.4 porta de destino 443/UDP.,create_firewall_block_rule
Altere a regra que libera a porta 53/TCP para permitir o acesso somente da origem 192.168.1.1,update_firewall_rule
Cria uma regra de firewall que libere a passagem de tráfego da origem 8.8.4.4 para o servidor web.,create_firewall_allow_rule
Modifique a regra atual do IP 1.1.1.1 para que aponte para a porta 8443/UDP.,update_firewall_rule
Bloqueie qualquer comunicação da origem 45.4.5.6 para o segmento de produção.,create_firewall_block_rule
Libere a porta 6379/TCP no firewall principal.,create_firewall_allow_rule
Atualize a política da porta 8443/UDP restringindo para o IP 10.1.1.50.,update_firewall_rule
Bloqueie qualquer comunicação da origem 8.8.4.4 para a DMZ.,create_firewall_block_rule
Valide se o acesso à porta 25 (ICMP) se encontra ativa.,check_firewall_rule
Atualize a política da porta 8443/TCP restringindo para o IP 45.4.5.6.,update_firewall_rule
Altere a regra que libera a porta 6379/UDP para permitir o acesso somente da origem 192.168.100.45,update_firewall_rule
Exclua a regra que libera o acesso SSH da origem 10.20.30.40 para a DMZ.,delete_firewall_rule
Crie uma regra que impeça o acesso de 200.100.3.4 para o servidor web.,create_firewall_block_rule
Crie uma regra de firewall que bloqueie a origem 200.100.3.4 para o destino 10.20.30.40 porta de destino 22/UDP.,create_firewall_block_rule
Atualize a política da porta 110/TCP restringindo para o IP 45.4.5.6.,update_firewall_rule
Atualize a política da porta 23/UDP restringindo para o IP 10.1.1.50.,update_firewall_rule
Modifique a regra atual do IP 1.1.1.1 para que aponte para a porta 25/TCP.,update_firewall_rule
Modifique a regra atual do IP 1.1.1.1 para que aponte para a porta 6379/TCP.,update_firewall_rule
Exclua a regra que libera o acesso HTTP da origem 192.168.100.45 para o banco de dados.,delete_firewall_rule
Delete a regra de acesso SSH que permite o tráfego de 172.16.0.10 para o servidor web.,delete_firewall_rule
Modifique a regra atual do IP 172.16.2.5 para que aponte para a porta 22/TCP.,update_firewall_rule
Crie uma regra de firewall que bloqueie a origem 172.16.0.10 para o destino 192.168.0.254 porta de destino 443/TCP.,create_firewall_block_rule
Exclua a regra de firewall que libera o endereço IP 192.168.100.45,delete_firewall_rule
Cria uma regra de firewall que libere a passagem de tráfego da origem 192.168.100.45 para a internet.,create_firewall_allow_rule
Crie uma regra de firewall que bloqueie a origem 10.0.0.5 para o destino 172.16.2.5 porta de destino 22/UDP.,create_firewall_block_rule
A porta 21/ICMP no firewall está ativa?,check_firewall_rule
Delete a regra de acesso FTP que permite o tráfego de 1.1.1.1 para o banco de dados.,delete_firewall_rule
Atualize a política da porta 25/TCP restringindo para o IP 200.100.3.4.,update_firewall_rule
Crie uma regra de firewall que bloqueie a origem 200.100.3.4 para o destino 45.4.5.6 porta de destino 80/UDP.,create_firewall_block_rule
Modifique a regra atual do IP 10.1.1.50 para que aponte para a porta 21/UDP.,update_firewall_rule
Exclua a regra que libera o acesso FTP da origem 10.1.1.50 para a DMZ.,delete_firewall_rule
A porta 53/TCP no firewall está bloqueada?,check_firewall_rule
Bloqueie qualquer comunicação da origem 8.8.8.8 para a subrede de homologação.,create_firewall_block_rule
"Verifique se a porta 445 que utiliza o protocolo TCP está ativa, por favor.",check_firewall_rule
Delete a regra de acesso SSH que permite o tráfego de 200.100.3.4 para o banco de dados.,delete_firewall_rule
Modifique a regra atual do IP 192.168.0.254 para que aponte para a porta 27017/TCP.,update_firewall_rule
Modifique a regra atual do IP 45.4.5.6 para que aponte para a porta 53/TCP.,update_firewall_rule
A porta 110/UDP no firewall está ativa?,check_firewall_rule
Atualize a política da porta 80/UDP restringindo para o IP 192.168.0.254.,update_firewall_rule
A porta 80/UDP no firewall está liberada?,check_firewall_rule
Crie uma regra de firewall para liberar a porta 25 no firewall.,create_firewall_allow_rule
Atualize a política da porta 27017/UDP restringindo para o IP 172.16.0.10.,update_firewall_rule
Crie uma regra de firewall para liberar a porta 3306 no firewall.,create_firewall_allow_rule
Modifique a regra atual do IP 45.4.5.6 para que aponte para a porta 80/TCP.,update_firewall_rule
Modifique a regra atual do IP 192.168.1.1 para que aponte para a porta 5432/UDP.,update_firewall_rule
Exclua a regra que libera o acesso HTTPS da origem 192.168.0.254 para a subrede de homologação.,delete_firewall_rule
Delete a regra de acesso HTTPS que permite o tráfego de 200.100.3.4 para a DMZ.,delete_firewall_rule
Exclua a regra que libera o acesso HTTP da origem 10.0.0.5 para o banco de dados.,delete_firewall_rule
Delete a regra de acesso HTTPS que permite o tráfego de 192.168.1.1 para o servidor web.,delete_firewall_rule
Bloqueie qualquer comunicação da origem 10.0.0.5 para o banco de dados.,create_firewall_block_rule
Remova o bloqueio existente para o endereço IP 200.100.3.4.,delete_firewall_rule
Exclua a regra que libera o acesso HTTP da origem 192.168.1.1 para toda a rede interna.,delete_firewall_rule
Altere a regra que libera a porta 21/UDP para permitir o acesso somente da origem 10.20.30.40,update_firewall_rule
Atualize a política da porta 6379/UDP restringindo para o IP 200.100.3.4.,update_firewall_rule
Atualize a política da porta 53/UDP restringindo para o IP 200.100.3.4.,update_firewall_rule
Exclua a regra que libera o acesso HTTPS da origem 192.168.100.45 para a DMZ.,delete_firewall_rule
Valide se o acesso à porta 5432 (ICMP) se encontra liberada.,check_firewall_rule
Delete a regra de acesso FTP que permite o tráfego de 192.168.1.1 para o banco de dados.,delete_firewall_rule
Modifique a regra atual do IP 8.8.8.8 para que aponte para a porta 8443/UDP.,update_firewall_rule
Cria uma regra de firewall que libere a passagem de tráfego da origem 10.0.0.5 para toda a rede interna.,create_firewall_allow_rule
Modifique a regra atual do IP 10.20.30.40 para que aponte para a porta 80/UDP.,update_firewall_rule
Valide se o acesso à porta 443 (UDP) se encontra liberada.,check_firewall_rule
Bloqueie qualquer comunicação da origem 8.8.8.8 para o segmento de produção.,create_firewall_block_rule
Altere a regra que libera a porta 21/UDP para permitir o acesso somente da origem 1.1.1.1,update_firewall_rule
Exclua a regra que libera o acesso FTP da origem 8.8.4.4 para o banco de dados.,delete_firewall_rule
Altere a regra que libera a porta 25/UDP para permitir o acesso somente da origem 200.100.3.4,update_firewall_rule
Atualize a política da porta 445/TCP restringindo para o IP 192.168.0.254.,update_firewall_rule
Atualize a política da porta 1433/TCP restringindo para o IP 172.16.0.10.,update_firewall_rule
Modifique a regra atual do IP 1.1.1.1 para que aponte para a porta 1521/UDP.,update_firewall_rule
Atualize a política da porta 22/UDP restringindo para o IP 192.168.0.254.,update_firewall_rule
Bloqueie qualquer comunicação da origem 8.8.8.8 para toda a rede interna.,create_firewall_block_rule
Exclua a regra que libera o acesso HTTP da origem 8.8.8.8 para o servidor web.,delete_firewall_rule
Valide se o acesso à porta 25 (TCP) se encontra liberada.,check_firewall_rule
Atualize a política da porta 445/TCP restringindo para o IP 10.20.30.40.,update_firewall_rule
"Verifique se a porta 80 que utiliza o protocolo ICMP está ativa, por favor.",check_firewall_rule
Altere a regra que libera a porta 1433/TCP para permitir o acesso somente da origem 172.16.2.5,update_firewall_rule
Exclua a regra que libera o acesso HTTP da origem 172.16.2.5 para a subrede de homologação.,delete_firewall_rule
Atualize a política da porta 23/TCP restringindo para o IP 200.100.3.4.,update_firewall_rule
A porta 23/ICMP no firewall está ativa?,check_firewall_rule
Atualize a política da porta 161/UDP restringindo para o IP 45.4.5.6.,update_firewall_rule
Atualize a política da porta 161/TCP restringindo para o IP 192.168.100.45.,update_firewall_rule
Cria uma regra de firewall que libere a passagem de tráfego da origem 192.168.0.254 para a internet.,create_firewall_allow_rule
Permita o tráfego originado em 45.4.5.6 com destino a o segmento de produção.,create_firewall_allow_rule
Valide se o acesso à porta 8443 (UDP) se encontra liberada.,check_firewall_rule
Delete a regra de acesso MySQL que permite o tráfego de 172.16.0.10 para toda a rede interna.,delete_firewall_rule
Modifique a regra atual do IP 200.100.3.4 para que aponte para a porta 25/TCP.,update_firewall_rule
Crie uma regra de firewall que bloqueie a origem 172.16.0.10 para o destino 10.1.1.50 porta de destino 22/TCP.,create_firewall_block_rule
"Verifique se a porta 1433 que utiliza o protocolo ICMP está bloqueada, por favor.",check_firewall_rule
Delete a regra de acesso HTTP que permite o tráfego de 8.8.8.8 para o banco de dados.,delete_firewall_rule
Atualize a política da porta 8080/UDP restringindo para o IP 10.1.1.50.,update_firewall_rule
Modifique a regra atual do IP 10.0.0.5 para que aponte para a porta 8443/TCP.,update_firewall_rule
"Verifique se a porta 25 que utiliza o protocolo TCP está bloqueada, por favor.",check_firewall_rule
Modifique a regra atual do IP 10.1.1.50 para que aponte para a porta 27017/UDP.,update_firewall_rule
Permita o tráfego originado em 10.1.1.50 com destino a o banco de dados.,create_firewall_allow_rule
Valide se o acesso à porta 445 (TCP) se encontra bloqueada.,check_firewall_rule
"Verifique se a porta 993 que utiliza o protocolo ICMP está bloqueada, por favor.",check_firewall_rule
Permita o tráfego originado em 10.0.0.5 com destino a a subrede de homologação.,create_firewall_allow_rule
Altere a regra que libera a porta 8080/UDP para permitir o acesso somente da origem 1.1.1.1,update_firewall_rule
Valide se o acesso à porta 23 (ICMP) se encontra liberada.,check_firewall_rule
Altere a regra que libera a porta 110/TCP para permitir o acesso somente da origem 10.1.1.50,update_firewall_rule
Delete a regra de acesso MySQL que permite o tráfego de 10.1.1.50 para toda a rede interna.,delete_firewall_rule
Valide se o acesso à porta 6379 (ICMP) se encontra bloqueada.,check_firewall_rule
Atualize a política da porta 123/UDP restringindo para o IP 1.1.1.1.,update_firewall_rule
Delete a regra de acesso SSH que permite o tráfego de 192.168.1.1 para a DMZ.,delete_firewall_rule
Modifique a regra atual do IP 8.8.8.8 para que aponte para a porta 443/UDP.,update_firewall_rule
Altere a regra que libera a porta 995/TCP para permitir o acesso somente da origem 192.168.100.45,update_firewall_rule
Bloqueie qualquer comunicação da origem 10.1.1.50 para o banco de dados.,create_firewall_block_rule
Crie uma regra de firewall que bloqueie a origem 10.0.0.5 para o destino 10.20.30.40 porta de destino 80/TCP.,create_firewall_block_rule
Exclua a regra que libera o acesso FTP da origem 172.16.2.5 para a DMZ.,delete_firewall_rule
Modifique a regra atual do IP 172.16.0.10 para que aponte para a porta 27017/TCP.,update_firewall_rule
Permita o tráfego originado em 8.8.8.8 com destino a o banco de dados.,create_firewall_allow_rule
Exclua a regra que libera o acesso MySQL da origem 172.16.2.5 para a DMZ.,delete_firewall_rule
A porta 80/ICMP no firewall está bloqueada?,check_firewall_rule
Atualize a política da porta 5432/UDP restringindo para o IP 10.1.1.50.,update_firewall_rule
Delete a regra de acesso SSH que permite o tráfego de 172.16.2.5 para o servidor web.,delete_firewall_rule
Delete a regra de acesso HTTPS que permite o tráfego de 8.8.8.8 para o servidor web.,delete_firewall_rule
Atualize a política da porta 53/TCP restringindo para o IP 10.0.0.5.,update_firewall_rule
Crie uma regra que impeça o acesso de 10.20.30.40 para o servidor web.,create_firewall_block_rule
Delete a regra de acesso HTTP que permite o tráfego de 192.168.0.254 para o servidor web.,delete_firewall_rule
Altere a regra que libera a porta 80/TCP para permitir o acesso somente da origem 172.16.0.10,update_firewall_rule
Altere a regra que libera a porta 3306/UDP para permitir o acesso somente da origem 10.0.0.5,update_firewall_rule
Modifique a regra atual do IP 172.16.2.5 para que aponte para a porta 5432/TCP.,update_firewall_rule
Crie uma regra de firewall que bloqueie a origem 200.100.3.4 para o destino 192.168.100.45 porta de destino 8080/UDP.,create_firewall_block_rule
Crie uma regra de firewall que bloqueie a origem 8.8.8.8 para o destino 172.16.2.5 porta de destino 8080/TCP.,create_firewall_block_rule
Permita o tráfego originado em 1.1.1.1 com destino a a subrede de homologação.,create_firewall_allow_rule
Atualize a política da porta 1433/TCP restringindo para o IP 10.20.30.40.,update_firewall_rule
Crie uma regra que impeça o acesso de 1.1.1.1 para toda a rede interna.,create_firewall_block_rule
Modifique a regra atual do IP 192.168.1.1 para que aponte para a porta 993/TCP.,update_firewall_rule
Cria uma regra de firewall que libere a passagem de tráfego da origem 192.168.0.254 para o cluster de banco.,create_firewall_allow_rule
Exclua a regra que libera o acesso FTP da origem 8.8.4.4 para a DMZ.,delete_firewall_rule
"Verifique se a porta 53 que utiliza o protocolo ICMP está liberada, por favor.",check_firewall_rule
Crie uma regra de firewall que bloqueie a origem 1.1.1.1 para o destino 10.20.30.40 porta de destino 80/UDP.,create_firewall_block_rule
A porta 22/TCP no firewall está bloqueada?,check_firewall_rule
Bloqueie qualquer comunicação da origem 200.100.3.4 para a internet.,create_firewall_block_rule
Cria uma regra de firewall que libere a passagem de tráfego da origem 192.168.100.45 para o servidor web.,create_firewall_allow_rule
Modifique a regra atual do IP 8.8.4.4 para que aponte para a porta 8080/UDP.,update_firewall_rule
Crie uma regra de firewall que bloqueie a origem 1.1.1.1 para o destino 8.8.4.4 porta de destino 80/UDP.,create_firewall_block_rule
Modifique a regra atual do IP 1.1.1.1 para que aponte para a porta 8443/TCP.,update_firewall_rule
Atualize a política da porta 3306/TCP restringindo para o IP 192.168.100.45.,update_firewall_rule
Modifique a regra atual do IP 192.168.100.45 para que aponte para a porta 1521/UDP.,update_firewall_rule
Atualize a política da porta 443/TCP restringindo para o IP 8.8.4.4.,update_firewall_rule
"Verifique se a porta 1521 que utiliza o protocolo ICMP está bloqueada, por favor.",check_firewall_rule
Delete a regra de acesso HTTPS que permite o tráfego de 192.168.100.45 para o banco de dados.,delete_firewall_rule
Crie uma regra de firewall que bloqueie a origem 192.168.1.1 para o destino 10.20.30.40 porta de destino 80/UDP.,create_firewall_block_rule
Libere a porta 445/UDP no firewall principal.,create_firewall_allow_rule
Exclua a regra que libera o acesso SSH da origem 172.16.0.10 para o servidor web.,delete_firewall_rule
Cria uma regra de firewall que libere a passagem de tráfego da origem 10.20.30.40 para o servidor web.,create_firewall_allow_rule
Modifique a regra atual do IP 10.1.1.50 para que aponte para a porta 3306/UDP.,update_firewall_rule
"Verifique se a porta 25 que utiliza o protocolo TCP está liberada, por favor.",check_firewall_rule
Delete a regra de acesso SSH que permite o tráfego de 192.168.1.1 para o banco de dados.,delete_firewall_rule
Delete a regra de acesso HTTPS que permite o tráfego de 8.8.4.4 para a subrede de homologação.,delete_firewall_rule
Modifique a regra atual do IP 192.168.100.45 para que aponte para a porta 443/TCP.,update_firewall_rule
Cria uma regra de firewall que libere a passagem de tráfego da origem 172.16.2.5 para o banco de dados.,create_firewall_allow_rule
Altere a regra que libera a porta 110/TCP para permitir o acesso somente da origem 10.20.30.40,update_firewall_rule
Modifique a regra atual do IP 200.100.3.4 para que aponte para a porta 6379/TCP.,update_firewall_rule
Atualize a política da porta 110/UDP restringindo para o IP 200.100.3.4.,update_firewall_rule
Altere a regra que libera a porta 445/UDP para permitir o acesso somente da origem 45.4.5.6,update_firewall_rule
Valide se o acesso à porta 161 (UDP) se encontra bloqueada.,check_firewall_rule
Remova o bloqueio existente para o endereço IP 1.1.1.1.,delete_firewall_rule
Altere a regra que libera a porta 53/TCP para permitir o acesso somente da origem 172.16.2.5,update_firewall_rule
Cria uma regra de firewall que libere a passagem de tráfego da origem 8.8.8.8 para toda a rede interna.,create_firewall_allow_rule
"Verifique se a porta 80 que utiliza o protocolo UDP está ativa, por favor.",check_firewall_rule
Atualize a política da porta 995/UDP restringindo para o IP 192.168.1.1.,update_firewall_rule
Valide se o acesso à porta 3306 (TCP) se encontra ativa.,check_firewall_rule
"Verifique se a porta 25 que utiliza o protocolo ICMP está ativa, por favor.",check_firewall_rule
Atualize a política da porta 80/UDP restringindo para o IP 200.100.3.4.,update_firewall_rule
Delete a regra de acesso MySQL que permite o tráfego de 10.20.30.40 para toda a rede interna.,delete_firewall_rule
Atualize a política da porta 3306/UDP restringindo para o IP 192.168.0.254.,update_firewall_rule
Crie uma regra que impeça o acesso de 172.16.0.10 para o banco de dados.,create_firewall_block_rule
Exclua a regra que libera o acesso HTTP da origem 10.1.1.50 para o banco de dados.,delete_firewall_rule
Atualize a política da porta 995/TCP restringindo para o IP 1.1.1.1.,update_firewall_rule
Modifique a regra atual do IP 8.8.4.4 para que aponte para a porta 21/UDP.,update_firewall_rule
A porta 25/ICMP no firewall está liberada?,check_firewall_rule
Altere a regra que libera a porta 80/UDP para permitir o acesso somente da origem 1.1.1.1,update_firewall_rule
"Verifique se a porta 8080 que utiliza o protocolo UDP está liberada, por favor.",check_firewall_rule
Crie uma regra que impeça o acesso de 10.0.0.5 para o banco de dados.,create_firewall_block_rule
Crie uma regra de firewall que bloqueie a origem 1.1.1.1 para o destino 10.1.1.50 porta de destino 8080/TCP.,create_firewall_block_rule
Crie uma regra que impeça o acesso de 200.100.3.4 para o segmento de produção.,create_firewall_block_rule
Modifique a regra atual do IP 8.8.8.8 para que aponte para a porta 993/TCP.,update_firewall_rule
Modifique a regra atual do IP 45.4.5.6 para que aponte para a porta 443/UDP.,update_firewall_rule
Atualize a política da porta 1521/UDP restringindo para o IP 10.20.30.40.,update_firewall_rule
Exclua a regra que libera o acesso MySQL da origem 192.168.100.45 para a subrede de homologação.,delete_firewall_rule
Altere a regra que libera a porta 110/UDP para permitir o acesso somente da origem 200.100.3.4,update_firewall_rule
Atualize a política da porta 1433/UDP restringindo para o IP 172.16.0.10.,update_firewall_rule
Modifique a regra atual do IP 192.168.1.1 para que aponte para a porta 6379/TCP.,update_firewall_rule
Atualize a política da porta 110/UDP restringindo para o IP 172.16.0.10.,update_firewall_rule
Delete a regra de acesso SSH que permite o tráfego de 172.16.0.10 para a subrede de homologação.,delete_firewall_rule
Exclua a regra que libera o acesso SSH da origem 172.16.2.5 para o banco de dados.,delete_firewall_rule
A porta 80/ICMP no firewall está ativa?,check_firewall_rule
Modifique a regra atual do IP 192.168.0.254 para que aponte para a porta 23/TCP.,update_firewall_rule
Valide se o acesso à porta 3306 (ICMP) se encontra liberada.,check_firewall_rule
Modifique a regra atual do IP 192.168.0.254 para que aponte para a porta 110/TCP.,update_firewall_rule
Exclua a regra que libera o acesso HTTP da origem 10.1.1.50 para a subrede de homologação.,delete_firewall_rule
Valide se o acesso à porta 110 (ICMP) se encontra bloqueada.,check_firewall_rule
Crie uma regra de firewall que bloqueie a origem 172.16.0.10 para o destino 10.20.30.40 porta de destino 22/TCP.,create_firewall_block_rule
Bloqueie qualquer comunicação da origem 10.1.1.50 para toda a rede interna.,create_firewall_block_rule
Altere a regra que libera a porta 8443/TCP para permitir o acesso somente da origem 45.4.5.6,update_firewall_rule
Modifique a regra atual do IP 45.4.5.6 para que aponte para a porta 3306/TCP.,update_firewall_rule
Crie uma regra de firewall que bloqueie a origem 1.1.1.1 para o destino 192.168.0.254 porta de destino 443/UDP.,create_firewall_block_rule
