text,label
Delete the HTTPS access rule that allows traffic from 172.16.0.10 to the entire internal network.,delete_firewall_rule
Change the rule that allows port 445/UDP to permit access only from source 1.1.1.1,update_firewall_rule
Modify the current rule for IP 10.0.0.5 to point to port 23/TCP.,update_firewall_rule
Validate whether access to port 21 (UDP) is blocked.,check_firewall_rule
Change the rule that allows port 1433/UDP to permit access only from source 1.1.1.1,update_firewall_rule
Delete the rule that allows HTTPS access from source 8.8.8.8 to the staging subnet.,delete_firewall_rule
"Update the port 22/TCP policy, restricting it to IP 10.1.1.50.",update_firewall_rule
"Create a firewall rule that blocks source 192.168.1.1 to destination 172.16.2.5, destination port 8080/UDP.",create_firewall_block_rule
Delete the HTTP access rule that allows traffic from 172.16.0.10 to the DMZ.,delete_firewall_rule
"Update the port 23/UDP policy, restricting it to IP 8.8.4.4.",update_firewall_rule
Change the rule that allows port 3306/UDP to permit access only from source 192.168.100.45,update_firewall_rule
Open port 445/ICMP on the main firewall.,create_firewall_allow_rule
Change the rule that allows port 1433/TCP to permit access only from source 200.100.3.4,update_firewall_rule
Change the rule that allows port 25/TCP to permit access only from source 192.168.100.45,update_firewall_rule
Please check whether port 27017 using the UDP protocol is open.,check_firewall_rule
Allow traffic originating from 1.1.1.1 destined to the entire internal network.,create_firewall_allow_rule
Delete the HTTP access rule that allows traffic from 172.16.0.10 to the database.,delete_firewall_rule
Modify the current rule for IP 192.168.100.45 to point to port 8080/TCP.,update_firewall_rule
Is port 23/TCP open on the firewall?,check_firewall_rule
Validate whether access to port 110 (UDP) is active.,check_firewall_rule
"Update the port 3306/TCP policy, restricting it to IP 192.168.0.254.",update_firewall_rule
Delete the rule that allows FTP access from source 172.16.0.10 to the entire internal network.,delete_firewall_rule
"Update the port 8080/UDP policy, restricting it to IP 1.1.1.1.",update_firewall_rule
Delete the FTP access rule that allows traffic from 192.168.0.254 to the database.,delete_firewall_rule
"Update the port 23/UDP policy, restricting it to IP 172.16.0.10.",update_firewall_rule
"Create a firewall rule that blocks source 10.0.0.5 to destination 172.16.2.5, destination port 80/UDP.",create_firewall_block_rule
"Update the port 27017/TCP policy, restricting it to IP 45.4.5.6.",update_firewall_rule
Please check whether port 995 using the UDP protocol is blocked.,check_firewall_rule
"Create a firewall rule that blocks source 8.8.8.8 to destination 192.168.0.254, destination port 443/TCP.",create_firewall_block_rule
Delete the rule that allows HTTP access from source 192.168.1.1 to the staging subnet.,delete_firewall_rule
Delete the rule that allows HTTP access from source 192.168.100.45 to the web server.,delete_firewall_rule
Delete the HTTPS access rule that allows traffic from 192.168.1.1 to the staging subnet.,delete_firewall_rule
Delete the MySQL access rule that allows traffic from 192.168.100.45 to the DMZ.,delete_firewall_rule
Modify the current rule for IP 192.168.0.254 to point to port 22/TCP.,update_firewall_rule
"Create a firewall rule that blocks source 200.100.3.4 to destination 172.16.2.5, destination port 443/TCP.",create_firewall_block_rule
"Update the port 27017/TCP policy, restricting it to IP 192.168.1.1.",update_firewall_rule
"Create a firewall rule that blocks source 172.16.0.10 to destination 192.168.100.45, destination port 8080/TCP.",create_firewall_block_rule
Block any communication from source 200.100.3.4 to the database.,create_firewall_block_rule
Modify the current rule for IP 192.168.1.1 to point to port 123/UDP.,update_firewall_rule
Delete the rule that allows HTTP access from source 192.168.0.254 to the DMZ.,delete_firewall_rule
"Update the port 6379/UDP policy, restricting it to IP 8.8.4.4.",update_firewall_rule
Modify the current rule for IP 192.168.100.45 to point to port 23/TCP.,update_firewall_rule
Change the rule that allows port 23/UDP to permit access only from source 10.0.0.5,update_firewall_rule
"Update the port 123/UDP policy, restricting it to IP 45.4.5.6.",update_firewall_rule
Modify the current rule for IP 10.0.0.5 to point to port 6379/UDP.,update_firewall_rule
Modify the current rule for IP 10.0.0.5 to point to port 8080/UDP.,update_firewall_rule
Change the rule that allows port 21/UDP to permit access only from source 45.4.5.6,update_firewall_rule
"Update the port 445/UDP policy, restricting it to IP 45.4.5.6.",update_firewall_rule
Validate whether access to port 110 (TCP) is blocked.,check_firewall_rule
Modify the current rule for IP 172.16.2.5 to point to port 27017/TCP.,update_firewall_rule
Delete the MySQL access rule that allows traffic from 192.168.1.1 to the database.,delete_firewall_rule
"Create a firewall rule that blocks source 200.100.3.4 to destination 192.168.0.254, destination port 80/UDP.",create_firewall_block_rule
Modify the current rule for IP 172.16.2.5 to point to port 110/TCP.,update_firewall_rule
"Create a firewall rule that blocks source 172.16.0.10 to destination 8.8.4.4, destination port 443/UDP.",create_firewall_block_rule
Change the rule that allows port 53/TCP to permit access only from source 192.168.1.1,update_firewall_rule
Create a firewall rule that allows traffic from source 8.8.4.4 to the web server.,create_firewall_allow_rule
Modify the current rule for IP 1.1.1.1 to point to port 8443/UDP.,update_firewall_rule
Block any communication from source 45.4.5.6 to the production segment.,create_firewall_block_rule
Open port 6379/TCP on the main firewall.,create_firewall_allow_rule
"Update the port 8443/UDP policy, restricting it to IP 10.1.1.50.",update_firewall_rule
Block any communication from source 8.8.4.4 to the DMZ.,create_firewall_block_rule
Validate whether access to port 25 (ICMP) is active.,check_firewall_rule
"Update the port 8443/TCP policy, restricting it to IP 45.4.5.6.",update_firewall_rule
Change the rule that allows port 6379/UDP to permit access only from source 192.168.100.45,update_firewall_rule
Delete the rule that allows SSH access from source 10.20.30.40 to the DMZ.,delete_firewall_rule
Create a rule that blocks access from 200.100.3.4 to the web server.,create_firewall_block_rule
"Create a firewall rule that blocks source 200.100.3.4 to destination 10.20.30.40, destination port 22/UDP.",create_firewall_block_rule
"Update the port 110/TCP policy, restricting it to IP 45.4.5.6.",update_firewall_rule
"Update the port 23/UDP policy, restricting it to IP 10.1.1.50.",update_firewall_rule
Modify the current rule for IP 1.1.1.1 to point to port 25/TCP.,update_firewall_rule
Modify the current rule for IP 1.1.1.1 to point to port 6379/TCP.,update_firewall_rule
Delete the rule that allows HTTP access from source 192.168.100.45 to the database.,delete_firewall_rule
Delete the SSH access rule that allows traffic from 172.16.0.10 to the web server.,delete_firewall_rule
Modify the current rule for IP 172.16.2.5 to point to port 22/TCP.,update_firewall_rule
"Create a firewall rule that blocks source 172.16.0.10 to destination 192.168.0.254, destination port 443/TCP.",create_firewall_block_rule
Delete the firewall rule that allows IP address 192.168.100.45,delete_firewall_rule
Create a firewall rule that allows traffic from source 192.168.100.45 to the internet.,create_firewall_allow_rule
"Create a firewall rule that blocks source 10.0.0.5 to destination 172.16.2.5, destination port 22/UDP.",create_firewall_block_rule
Is port 21/ICMP active on the firewall?,check_firewall_rule
Delete the FTP access rule that allows traffic from 1.1.1.1 to the database.,delete_firewall_rule
"Update the port 25/TCP policy, restricting it to IP 200.100.3.4.",update_firewall_rule
"Create a firewall rule that blocks source 200.100.3.4 to destination 45.4.5.6, destination port 80/UDP.",create_firewall_block_rule
Modify the current rule for IP 10.1.1.50 to point to port 21/UDP.,update_firewall_rule
Delete the rule that allows FTP access from source 10.1.1.50 to the DMZ.,delete_firewall_rule
Is port 53/TCP blocked on the firewall?,check_firewall_rule
Block any communication from source 8.8.8.8 to the staging subnet.,create_firewall_block_rule
Please check whether port 445 using the TCP protocol is active.,check_firewall_rule
Delete the SSH access rule that allows traffic from 200.100.3.4 to the database.,delete_firewall_rule
Modify the current rule for IP 192.168.0.254 to point to port 27017/TCP.,update_firewall_rule
Modify the current rule for IP 45.4.5.6 to point to port 53/TCP.,update_firewall_rule
Is port 110/UDP active on the firewall?,check_firewall_rule
"Update the port 80/UDP policy, restricting it to IP 192.168.0.254.",update_firewall_rule
Is port 80/UDP open on the firewall?,check_firewall_rule
Create a firewall rule to open port 25 on the firewall.,create_firewall_allow_rule
"Update the port 27017/UDP policy, restricting it to IP 172.16.0.10.",update_firewall_rule
Create a firewall rule to open port 3306 on the firewall.,create_firewall_allow_rule
Modify the current rule for IP 45.4.5.6 to point to port 80/TCP.,update_firewall_rule
Modify the current rule for IP 192.168.1.1 to point to port 5432/UDP.,update_firewall_rule
Delete the rule that allows HTTPS access from source 192.168.0.254 to the staging subnet.,delete_firewall_rule
Delete the HTTPS access rule that allows traffic from 200.100.3.4 to the DMZ.,delete_firewall_rule
Delete the rule that allows HTTP access from source 10.0.0.5 to the database.,delete_firewall_rule
Delete the HTTPS access rule that allows traffic from 192.168.1.1 to the web server.,delete_firewall_rule
Block any communication from source 10.0.0.5 to the database.,create_firewall_block_rule
Remove the existing block for IP address 200.100.3.4.,delete_firewall_rule
Delete the rule that allows HTTP access from source 192.168.1.1 to the entire internal network.,delete_firewall_rule
Change the rule that allows port 21/UDP to permit access only from source 10.20.30.40,update_firewall_rule
"Update the port 6379/UDP policy, restricting it to IP 200.100.3.4.",update_firewall_rule
"Update the port 53/UDP policy, restricting it to IP 200.100.3.4.",update_firewall_rule
Delete the rule that allows HTTPS access from source 192.168.100.45 to the DMZ.,delete_firewall_rule
Validate whether access to port 5432 (ICMP) is open.,check_firewall_rule
Delete the FTP access rule that allows traffic from 192.168.1.1 to the database.,delete_firewall_rule
Modify the current rule for IP 8.8.8.8 to point to port 8443/UDP.,update_firewall_rule
Create a firewall rule that allows traffic from source 10.0.0.5 to the entire internal network.,create_firewall_allow_rule
Modify the current rule for IP 10.20.30.40 to point to port 80/UDP.,update_firewall_rule
Validate whether access to port 443 (UDP) is open.,check_firewall_rule
Block any communication from source 8.8.8.8 to the production segment.,create_firewall_block_rule
Change the rule that allows port 21/UDP to permit access only from source 1.1.1.1,update_firewall_rule
Delete the rule that allows FTP access from source 8.8.4.4 to the database.,delete_firewall_rule
Change the rule that allows port 25/UDP to permit access only from source 200.100.3.4,update_firewall_rule
"Update the port 445/TCP policy, restricting it to IP 192.168.0.254.",update_firewall_rule
"Update the port 1433/TCP policy, restricting it to IP 172.16.0.10.",update_firewall_rule
Modify the current rule for IP 1.1.1.1 to point to port 1521/UDP.,update_firewall_rule
"Update the port 22/UDP policy, restricting it to IP 192.168.0.254.",update_firewall_rule
Block any communication from source 8.8.8.8 to the entire internal network.,create_firewall_block_rule
Delete the rule that allows HTTP access from source 8.8.8.8 to the web server.,delete_firewall_rule
Validate whether access to port 25 (TCP) is open.,check_firewall_rule
"Update the port 445/TCP policy, restricting it to IP 10.20.30.40.",update_firewall_rule
Please check whether port 80 using the ICMP protocol is active.,check_firewall_rule
Change the rule that allows port 1433/TCP to permit access only from source 172.16.2.5,update_firewall_rule
Delete the rule that allows HTTP access from source 172.16.2.5 to the staging subnet.,delete_firewall_rule
"Update the port 23/TCP policy, restricting it to IP 200.100.3.4.",update_firewall_rule
Is port 23/ICMP active on the firewall?,check_firewall_rule
"Update the port 161/UDP policy, restricting it to IP 45.4.5.6.",update_firewall_rule
"Update the port 161/TCP policy, restricting it to IP 192.168.100.45.",update_firewall_rule
Create a firewall rule that allows traffic from source 192.168.0.254 to the internet.,create_firewall_allow_rule
Allow traffic originating from 45.4.5.6 destined to the production segment.,create_firewall_allow_rule
Validate whether access to port 8443 (UDP) is open.,check_firewall_rule
Delete the MySQL access rule that allows traffic from 172.16.0.10 to the entire internal network.,delete_firewall_rule
Modify the current rule for IP 200.100.3.4 to point to port 25/TCP.,update_firewall_rule
"Create a firewall rule that blocks source 172.16.0.10 to destination 10.1.1.50, destination port 22/TCP.",create_firewall_block_rule
Please check whether port 1433 using the ICMP protocol is blocked.,check_firewall_rule
Delete the HTTP access rule that allows traffic from 8.8.8.8 to the database.,delete_firewall_rule
"Update the port 8080/UDP policy, restricting it to IP 10.1.1.50.",update_firewall_rule
Modify the current rule for IP 10.0.0.5 to point to port 8443/TCP.,update_firewall_rule
Please check whether port 25 using the TCP protocol is blocked.,check_firewall_rule
Modify the current rule for IP 10.1.1.50 to point to port 27017/UDP.,update_firewall_rule
Allow traffic originating from 10.1.1.50 destined to the database.,create_firewall_allow_rule
Validate whether access to port 445 (TCP) is blocked.,check_firewall_rule
Please check whether port 993 using the ICMP protocol is blocked.,check_firewall_rule
Allow traffic originating from 10.0.0.5 destined to the staging subnet.,create_firewall_allow_rule
Change the rule that allows port 8080/UDP to permit access only from source 1.1.1.1,update_firewall_rule
Validate whether access to port 23 (ICMP) is open.,check_firewall_rule
Change the rule that allows port 110/TCP to permit access only from source 10.1.1.50,update_firewall_rule
Delete the MySQL access rule that allows traffic from 10.1.1.50 to the entire internal network.,delete_firewall_rule
Validate whether access to port 6379 (ICMP) is blocked.,check_firewall_rule
"Update the port 123/UDP policy, restricting it to IP 1.1.1.1.",update_firewall_rule
Delete the SSH access rule that allows traffic from 192.168.1.1 to the DMZ.,delete_firewall_rule
Modify the current rule for IP 8.8.8.8 to point to port 443/UDP.,update_firewall_rule
Change the rule that allows port 995/TCP to permit access only from source 192.168.100.45,update_firewall_rule
Block any communication from source 10.1.1.50 to the database.,create_firewall_block_rule
"Create a firewall rule that blocks source 10.0.0.5 to destination 10.20.30.40, destination port 80/TCP.",create_firewall_block_rule
Delete the rule that allows FTP access from source 172.16.2.5 to the DMZ.,delete_firewall_rule
Modify the current rule for IP 172.16.0.10 to point to port 27017/TCP.,update_firewall_rule
Allow traffic originating from 8.8.8.8 destined to the database.,create_firewall_allow_rule
Delete the rule that allows MySQL access from source 172.16.2.5 to the DMZ.,delete_firewall_rule
Is port 80/ICMP blocked on the firewall?,check_firewall_rule
"Update the port 5432/UDP policy, restricting it to IP 10.1.1.50.",update_firewall_rule
Delete the SSH access rule that allows traffic from 172.16.2.5 to the web server.,delete_firewall_rule
Delete the HTTPS access rule that allows traffic from 8.8.8.8 to the web server.,delete_firewall_rule
"Update the port 53/TCP policy, restricting it to IP 10.0.0.5.",update_firewall_rule
Create a rule that blocks access from 10.20.30.40 to the web server.,create_firewall_block_rule
Delete the HTTP access rule that allows traffic from 192.168.0.254 to the web server.,delete_firewall_rule
Change the rule that allows port 80/TCP to permit access only from source 172.16.0.10,update_firewall_rule
Change the rule that allows port 3306/UDP to permit access only from source 10.0.0.5,update_firewall_rule
Modify the current rule for IP 172.16.2.5 to point to port 5432/TCP.,update_firewall_rule
"Create a firewall rule that blocks source 200.100.3.4 to destination 192.168.100.45, destination port 8080/UDP.",create_firewall_block_rule
"Create a firewall rule that blocks source 8.8.8.8 to destination 172.16.2.5, destination port 8080/TCP.",create_firewall_block_rule
Allow traffic originating from 1.1.1.1 destined to the staging subnet.,create_firewall_allow_rule
"Update the port 1433/TCP policy, restricting it to IP 10.20.30.40.",update_firewall_rule
Create a rule that blocks access from 1.1.1.1 to the entire internal network.,create_firewall_block_rule
Modify the current rule for IP 192.168.1.1 to point to port 993/TCP.,update_firewall_rule
Create a firewall rule that allows traffic from source 192.168.0.254 to the database cluster.,create_firewall_allow_rule
Delete the rule that allows FTP access from source 8.8.4.4 to the DMZ.,delete_firewall_rule
Please check whether port 53 using the ICMP protocol is open.,check_firewall_rule
"Create a firewall rule that blocks source 1.1.1.1 to destination 10.20.30.40, destination port 80/UDP.",create_firewall_block_rule
Is port 22/TCP blocked on the firewall?,check_firewall_rule
Block any communication from source 200.100.3.4 to the internet.,create_firewall_block_rule
Create a firewall rule that allows traffic from source 192.168.100.45 to the web server.,create_firewall_allow_rule
Modify the current rule for IP 8.8.4.4 to point to port 8080/UDP.,update_firewall_rule
"Create a firewall rule that blocks source 1.1.1.1 to destination 8.8.4.4, destination port 80/UDP.",create_firewall_block_rule
Modify the current rule for IP 1.1.1.1 to point to port 8443/TCP.,update_firewall_rule
"Update the port 3306/TCP policy, restricting it to IP 192.168.100.45.",update_firewall_rule
Modify the current rule for IP 192.168.100.45 to point to port 1521/UDP.,update_firewall_rule
"Update the port 443/TCP policy, restricting it to IP 8.8.4.4.",update_firewall_rule
Please check whether port 1521 using the ICMP protocol is blocked.,check_firewall_rule
Delete the HTTPS access rule that allows traffic from 192.168.100.45 to the database.,delete_firewall_rule
"Create a firewall rule that blocks source 192.168.1.1 to destination 10.20.30.40, destination port 80/UDP.",create_firewall_block_rule
Open port 445/UDP on the main firewall.,create_firewall_allow_rule
Delete the rule that allows SSH access from source 172.16.0.10 to the web server.,delete_firewall_rule
Create a firewall rule that allows traffic from source 10.20.30.40 to the web server.,create_firewall_allow_rule
Modify the current rule for IP 10.1.1.50 to point to port 3306/UDP.,update_firewall_rule
Please check whether port 25 using the TCP protocol is open.,check_firewall_rule
Delete the SSH access rule that allows traffic from 192.168.1.1 to the database.,delete_firewall_rule
Delete the HTTPS access rule that allows traffic from 8.8.4.4 to the staging subnet.,delete_firewall_rule
Modify the current rule for IP 192.168.100.45 to point to port 443/TCP.,update_firewall_rule
Create a firewall rule that allows traffic from source 172.16.2.5 to the database.,create_firewall_allow_rule
Change the rule that allows port 110/TCP to permit access only from source 10.20.30.40,update_firewall_rule
Modify the current rule for IP 200.100.3.4 to point to port 6379/TCP.,update_firewall_rule
"Update the port 110/UDP policy, restricting it to IP 200.100.3.4.",update_firewall_rule
Change the rule that allows port 445/UDP to permit access only from source 45.4.5.6,update_firewall_rule
Validate whether access to port 161 (UDP) is blocked.,check_firewall_rule
Remove the existing block for IP address 1.1.1.1.,delete_firewall_rule
Change the rule that allows port 53/TCP to permit access only from source 172.16.2.5,update_firewall_rule
Create a firewall rule that allows traffic from source 8.8.8.8 to the entire internal network.,create_firewall_allow_rule
Please check whether port 80 using the UDP protocol is active.,check_firewall_rule
"Update the port 995/UDP policy, restricting it to IP 192.168.1.1.",update_firewall_rule
Validate whether access to port 3306 (TCP) is active.,check_firewall_rule
Please check whether port 25 using the ICMP protocol is active.,check_firewall_rule
"Update the port 80/UDP policy, restricting it to IP 200.100.3.4.",update_firewall_rule
Delete the MySQL access rule that allows traffic from 10.20.30.40 to the entire internal network.,delete_firewall_rule
"Update the port 3306/UDP policy, restricting it to IP 192.168.0.254.",update_firewall_rule
Create a rule that blocks access from 172.16.0.10 to the database.,create_firewall_block_rule
Delete the rule that allows HTTP access from source 10.1.1.50 to the database.,delete_firewall_rule
"Update the port 995/TCP policy, restricting it to IP 1.1.1.1.",update_firewall_rule
Modify the current rule for IP 8.8.4.4 to point to port 21/UDP.,update_firewall_rule
Is port 25/ICMP open on the firewall?,check_firewall_rule
Change the rule that allows port 80/UDP to permit access only from source 1.1.1.1,update_firewall_rule
Please check whether port 8080 using the UDP protocol is open.,check_firewall_rule
Create a rule that blocks access from 10.0.0.5 to the database.,create_firewall_block_rule
"Create a firewall rule that blocks source 1.1.1.1 to destination 10.1.1.50, destination port 8080/TCP.",create_firewall_block_rule
Create a rule that blocks access from 200.100.3.4 to the production segment.,create_firewall_block_rule
Modify the current rule for IP 8.8.8.8 to point to port 993/TCP.,update_firewall_rule
Modify the current rule for IP 45.4.5.6 to point to port 443/UDP.,update_firewall_rule
"Update the port 1521/UDP policy, restricting it to IP 10.20.30.40.",update_firewall_rule
Delete the rule that allows MySQL access from source 192.168.100.45 to the staging subnet.,delete_firewall_rule
Change the rule that allows port 110/UDP to permit access only from source 200.100.3.4,update_firewall_rule
"Update the port 1433/UDP policy, restricting it to IP 172.16.0.10.",update_firewall_rule
Modify the current rule for IP 192.168.1.1 to point to port 6379/TCP.,update_firewall_rule
"Update the port 110/UDP policy, restricting it to IP 172.16.0.10.",update_firewall_rule
Delete the SSH access rule that allows traffic from 172.16.0.10 to the staging subnet.,delete_firewall_rule
Delete the rule that allows SSH access from source 172.16.2.5 to the database.,delete_firewall_rule
Is port 80/ICMP active on the firewall?,check_firewall_rule
Modify the current rule for IP 192.168.0.254 to point to port 23/TCP.,update_firewall_rule
Validate whether access to port 3306 (ICMP) is open.,check_firewall_rule
Modify the current rule for IP 192.168.0.254 to point to port 110/TCP.,update_firewall_rule
Delete the rule that allows HTTP access from source 10.1.1.50 to the staging subnet.,delete_firewall_rule
Validate whether access to port 110 (ICMP) is blocked.,check_firewall_rule
"Create a firewall rule that blocks source 172.16.0.10 to destination 10.20.30.40, destination port 22/TCP.",create_firewall_block_rule
Block any communication from source 10.1.1.50 to the entire internal network.,create_firewall_block_rule
Change the rule that allows port 8443/TCP to permit access only from source 45.4.5.6,update_firewall_rule
Modify the current rule for IP 45.4.5.6 to point to port 3306/TCP.,update_firewall_rule
"Create a firewall rule that blocks source 1.1.1.1 to destination 192.168.0.254, destination port 443/UDP.",create_firewall_block_rule
Change the rule that allows port 27017/UDP to permit access only from source 172.16.0.10,update_firewall_rule
Modify the current rule for IP 8.8.4.4 to point to port 1521/UDP.,update_firewall_rule
Change the rule that allows port 995/UDP to permit access only from source 192.168.1.1,update_firewall_rule
Please check whether port 445 using the UDP protocol is open.,check_firewall_rule
Block any communication from source 192.168.0.254 to the staging subnet.,create_firewall_block_rule
Delete the rule that allows HTTPS access from source 200.100.3.4 to the DMZ.,delete_firewall_rule
Modify the current rule for IP 200.100.3.4 to point to port 27017/TCP.,update_firewall_rule
Validate whether access to port 23 (TCP) is active.,check_firewall_rule
Delete the rule that allows FTP access from source 172.16.0.10 to the staging subnet.,delete_firewall_rule
"Update the port 22/UDP policy, restricting it to IP 192.168.1.1.",update_firewall_rule
Please check whether port 110 using the ICMP protocol is blocked.,check_firewall_rule
Create a firewall rule to open port 22 on the firewall.,create_firewall_allow_rule
Validate whether access to port 23 (UDP) is blocked.,check_firewall_rule
Delete the rule that allows HTTP access from source 8.8.4.4 to the web server.,delete_firewall_rule
Open port 21/ICMP on the main firewall.,create_firewall_allow_rule
Delete the FTP access rule that allows traffic from 200.100.3.4 to the DMZ.,delete_firewall_rule
